tipo,oggetto,numero_atto,data_atto,doc_principale_url,allegati,data_atto_normalizzata
"1350

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Variazione al bilancio di previsione 2025/2027- Ratifica della deliberazione di Giunta comunale n. 147 in data 07 ottobre 2025.,32,02/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11209,"allegati/fonte2/32/Delibera_n_32_Documento_Principale.pdf,allegati/fonte2/32/doc01448820251204162129.pdf",2025-12-02
"1349

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Affidamento del Servizio Tesoreria comunale a Poste Italiane Spa- art. 1, comma 908, della legge 30.12.2018, n. 145 e s.m.i.- Periodo : 01.01.2026-31.12.2030.",31,02/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11203,"allegati/fonte2/31/Delibera_n_31_Documento_Principale.pdf,allegati/fonte2/31/Del.C.C.n.31_25.pdf",2025-12-02
"1348

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Sdemanializzazione e alienazione a privati di porzione di fabbricato realizzato su reliquato di strada comunale.,30,02/12/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11202,"allegati/fonte2/30/Delibera_n_30_Documento_Principale.pdf,allegati/fonte2/30/Del.C.C.n.30_25.pdf",2025-12-02
"1347

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Decreto ingiuntivo emesso dal Tribunale di Bologna su ricorso della Società Hera Comm spa- Atto di indirizzo.,179,25/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11201,"allegati/fonte2/179/Delibera_n_179_Documento_Principale.pdf,allegati/fonte2/179/Del.G.C.n.179_25.pdf",2025-11-25
"1346

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Destinazione dei proventi delle sanzioni amministrative per violazione al Codice della strada per l'anno 2026.,178,25/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11200,"allegati/fonte2/178/Delibera_n_178_Documento_Principale.pdf,allegati/fonte2/178/Del.G.C.n.178_25.pdf",2025-11-25
"1342

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2025/2027 (art. 175, comma 4, del d.lgs. 267/2000). Diverso utilizzo prestiti CDP.",176,25/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11191,"allegati/fonte2/176/Delibera_n_176_Documento_Principale.pdf,allegati/fonte2/176/Del.G.C.n.176_25.pdf",2025-11-25
"1341

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Rettifica della deliberazione di Giunta Comunale n° 161 del 04/11/2025 avente ad oggetto: ""Riqualificazione , rifunzionalizzazione ed adeguamento di una struttura sportiva polivalente all'aperto. Approvazione progetto esecutivo e contestuale approvazione di devoluzione diverso utilizzo dei residui mutrui cassa depositi e prestiti""",175,25/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11190,"allegati/fonte2/175/Delibera_n_175_Documento_Principale.pdf,allegati/fonte2/175/Del.G.C.n.175_25.pdf",2025-11-25
"1340

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2025/2027 (art. 175, comma 4, del d.lgs. 267/2000). Spese di progettazione strada Spartà per applicazione avanzo.",174,25/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11189,"allegati/fonte2/174/Delibera_n_174_Documento_Principale.pdf,allegati/fonte2/174/Del.G.C.n.174_25.pdf",2025-11-25
"1315

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Servizi pubblici a domanda individuale . Determinazione delle tariffe e contribuzioni e individuazione del tasso di copertura dei costi di gestione per l'anno 2026.,177,25/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11132,"allegati/fonte2/177/Delibera_n_177_Documento_Principale.pdf,allegati/fonte2/177/Del.G.C.n.177_25.pdf",2025-11-25
"1312

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Erogazione contributo ""voucher mensa""- Anno scolastico 2025/2026. Atto di indirizzo.",173,11/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11127,"allegati/fonte2/173/Delibera_n_173_Documento_Principale.pdf,allegati/fonte2/173/Del.G.C.n.173_25.pdf",2025-11-11
"1276

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Approvazione progetti utili alla collettività (PUC).,167,11/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11054,"allegati/fonte2/167/Delibera_n_167_Documento_Principale.pdf,allegati/fonte2/167/Del.G.C.n.167_25.pdf",2025-11-11
"1270

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Atto di citazione davanti al Tribunale Civile di Catanzaro proposto dal Condominio Ulisse. Atto di indirizzo.,172,11/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11045,"allegati/fonte2/172/Delibera_n_172_Documento_Principale.pdf,allegati/fonte2/172/Del.G.C.n.172_25.pdf",2025-11-11
"1269

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione elenco dei beni immobili non strumentali all'esercizio delle funzioni istituzionali suscettibili di valorizzazione o di alienazione triennio 2026/2028. Esercizio annualità 2026, ai sensi dell'art. 58 del D.L. n. 112/2008 convertito con modificazioni dalla Legge n. 133/2008.",171,11/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11043,"allegati/fonte2/171/Delibera_n_171_Documento_Principale.pdf,allegati/fonte2/171/Del.G.C.n.171_25.pdf,allegati/fonte2/171/Allegato - pianotriennaleimmo.pdf",2025-11-11
"1268

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Adozione del Programma Triennale OO.PP. 2026/2028 e dell'Elenco annuale dei lavori 2026, e del Programma Triennale Forniture e Servizi 2026/2028 e del relativo Elenco annuale 2026.",170,11/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=11041,"allegati/fonte2/170/Delibera_n_170_Documento_Principale.pdf,allegati/fonte2/170/Del.G.Cn.170_25.pdf,allegati/fonte2/170/Allegato - schedeprogramma.pdf",2025-11-11
"1235

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Servizio idrico integrato- Determinazione tariffe per l'anno 2026.,168,11/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10975,"allegati/fonte2/168/Delibera_n_168_Documento_Principale.pdf,allegati/fonte2/168/Del.G.C.n.168_25.pdf",2025-11-11
"1234

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Concessione in comodato gratuito di locali Comunali all'Associazione ""PROGETTO GIOVANI APS"" Legge 6 marzo 2001, n. 64- legge 6 giugno 2016, n. 106- Decreto Legislativo 6 marzo 2017, n. 40.",165,11/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10974,"allegati/fonte2/165/Delibera_n_165_Documento_Principale.pdf,allegati/fonte2/165/Del.G.C.n.165_25.pdf",2025-11-11
"1233

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2025/2027 ( Art. 175, comma 4, del D.Lgs. n. 267/2000). (Nuove entrate e storno di fondi)",164,11/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10973,"allegati/fonte2/164/Delibera_n_164_Documento_Principale.pdf,allegati/fonte2/164/Del.G.C.n.164_25.pdf",2025-11-11
"1232

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2025/2027 ( Art. 175, comma 4; del D.lgs. n. 267/2000). Applicazione avanzo.",163,11/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10972,"allegati/fonte2/163/Delibera_n_163_Documento_Principale.pdf,allegati/fonte2/163/Del.G.C.n.163_25.pdf",2025-11-11
"1200

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione del Manifesto "" Borghi in Ascolto- dialoghi per una nuova agenda territoriale"" promosso dall'Associazione Borghi da Ri..Vivere",162,04/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10898,"allegati/fonte2/162/Delibera_n_162_Documento_Principale.pdf,allegati/fonte2/162/Del.G.C. n.162.pdf",2025-11-04
"1199

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","""Riqualificazione, rifunzionalizzazione ed adeguamento di una struttura sportiva polivalente all'aperto"". approvazione progetto esecutivo e contestuale approvazione di devoluzione diverso utilizzo dei residui mutui cassa depositi e prestiti.",161,04/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10915,"allegati/fonte2/161/Delibera_n_161_Documento_Principale.pdf,allegati/fonte2/161/Del.G.C.n.161_25..pdf",2025-11-04
"1198

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Domanda di concessione contributo 1° trofeo Città di Squillace- Anno2025. Determinazioni.,160,04/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10896,"allegati/fonte2/160/Delibera_n_160_Documento_Principale.pdf,allegati/fonte2/160/Del.G. C. n. 160.pdf",2025-11-04
"1197

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Attività di ""Orientamento"", programmata dall'Istituto di Istruzione Secondaria Superiore "" Ettore Maiorana""- Richiesta contributo. Determinazioni",159,04/11/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10895,"allegati/fonte2/159/Delibera_n_159_Documento_Principale.pdf,allegati/fonte2/159/Del.G.C. n.159.pdf",2025-11-04
"1196

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Approvazione Atto di Transizione tra il Comune di Squillace e l'Impresa Stilo Edil di Stilo Dolores,156,28/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10916,"allegati/fonte2/156/Delibera_n_156_Documento_Principale.pdf,allegati/fonte2/156/Del.G.C.n.156_25.pdf,allegati/fonte2/156/Allegato - Allegato D.G.C. n 156.pdf",2025-10-28
"1165

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Programma triennale dei lavori pubblici 2025/2027 e dell'elenco annuale dei lavori per l'anno 2025 e del programma triennale di beni e servizi 2025/2027 (art. 37, commi 1, 2, 3 del D.Lgs. n. 36/2023)- 2° Integrazione della Delibera di Consiglio Comunale n° 43 del 28/12/2024.",29,16/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10830,"allegati/fonte2/29/Delibera_n_29_Documento_Principale.pdf,allegati/fonte2/29/Del.C.C.n.29_25.pdf,allegati/fonte2/29/Allegato - Schede Programma triennale OO.PP. e Programma triennale forniture 2025-2027-1.pdf",2025-10-16
"1164

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Vertenza Vatrano assunta + Vatrano Leonardo Rocco c/Comune di Squillace. Riconoscimento della legittimità di debito fuori bilancio ai sensi dell'art. 194, comma 1, lett.a) d.lgs. 267/2000.",27,16/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10829,"allegati/fonte2/27/Delibera_n_27_Documento_Principale.pdf,allegati/fonte2/27/Del.C.C.n.27_25.pdf",2025-10-16
"1163

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Approvazione schema di convenzione tra il Comune di Squillace e la Croce Rossa Italiana- Comitato di Catanzaro.,155,28/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10828,"allegati/fonte2/155/Delibera_n_155_Documento_Principale.pdf,allegati/fonte2/155/Del.G.C.n.155_25.pdf,allegati/fonte2/155/Allegato - schemaaccordocrocerossaitaliana.pdf",2025-10-28
"1158

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione al bilancio di previsione finanziario 2025/2027 (art. 175, comma 4, d.lgs. 267/2000)- Contributo regionale Aree rurali.",158,28/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10827,"allegati/fonte2/158/Delibera_n_158_Documento_Principale.pdf,allegati/fonte2/158/del.G.C.n.158_25.pdf",2025-10-28
"1157

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione al bilancio di previsione finanziario 2025/2027 (art. 175, comma 4, d.lgs. 267/2000)- Contributo L.R. 448/98- Libri scolastici.",157,28/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10817,"allegati/fonte2/157/Delibera_n_157_Documento_Principale.pdf,allegati/fonte2/157/Del.G.C.n.157_25.pdf",2025-10-28
"1156

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Sentenze emesse dal Giudice di Pace di Catanzaro. Riconoscimento della legittimità di debito fuori bilancio ai sensi dell'art. 194, comma 1, lett. a) d.lgs. 267/2000.",25,16/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10816,"allegati/fonte2/25/Delibera_n_25_Documento_Principale.pdf,allegati/fonte2/25/Del.C.C.n.25_25.pdf",2025-10-16
"1153

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Ricognizione periodica delle partecipazioni pubbliche ex art.20 d.lgs. 19 agosto 2016, n.175. Approvazione",28,16/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10812,"allegati/fonte2/28/Delibera_n_28_Documento_Principale.pdf,allegati/fonte2/28/Del.C.C.n.28_25.pdf,allegati/fonte2/28/Allegato - Allegato A).pdf",2025-10-16
"1133

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Lavori di manutenzione straordinaria della rete fognaria in via Maricello di Squillace Centro- Riconoscimento della legittimità di debito fuori bilancio ai sensi dell'art. 194, comma 1, lett. e) del d.lgs. 267/2000.",26,16/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10760,"allegati/fonte2/26/Delibera_n_26_Documento_Principale.pdf,allegati/fonte2/26/Del.C.c.n.26_25.pdf",2025-10-16
"1132

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027- Ratifica della deliberazione di Giunta comunale n. 136 in data 16.09.2025, adottata ai sensi dell'art. 175, comma 4, del d.lgs. 267/2000.",24,16/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10759,"allegati/fonte2/24/Delibera_n_24_Documento_Principale.pdf,allegati/fonte2/24/Del.C.C.n.24_25.pdf",2025-10-16
"1131

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027- Ratifica della deliberazione di Giunta comunale n. 134 in data 16.09.2025, adottata ai sensi dell'art. 175, comma 4, del d.lgs. 267/2000.",23,16/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10758,"allegati/fonte2/23/Delibera_n_23_Documento_Principale.pdf,allegati/fonte2/23/Del.C.C.n.23_25.pdf",2025-10-16
"1130

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027- Ratifica della deliberazione di Giunta comunale n. 133 in data 16.09.2025, adottata ai sensi dell'art. 175, comma 4, del d.lgs. 267/2000",22,16/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10757,"allegati/fonte2/22/Delibera_n_22_Documento_Principale.pdf,allegati/fonte2/22/Del.CC.n.22_25.pdf",2025-10-16
"1129

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027- Ratifica della deliberazione di Giunta comunale n. 125 in data 28.08.2025, adottata ai sensi dell'art. 175, comma 4, del d.lgs. 267/2000.",21,16/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10756,"allegati/fonte2/21/Delibera_n_21_Documento_Principale.pdf,allegati/fonte2/21/Del.C.C.n.21_25.pdf",2025-10-16
"1128

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Variazione al bilancio di previsione finanziario 2025/2027- Ratifica della deliberazione di Giunta comunale n. 120 in data 19.08.2025, adottatat ai sensi dell'art. 175, comma 4, del d.lgs. 267/2000.",20,16/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10755,"allegati/fonte2/20/Delibera_n_20_Documento_Principale.pdf,allegati/fonte2/20/Del.C.C.n.20_25.pdf",2025-10-16
"1118

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Ricorso proposto da Iozzo Sud Srl davanti alla Corte di Giustizia tributaria di Primo grado di catanzaro. Atto di indirizzo.,154,21/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10737,"allegati/fonte2/154/Delibera_n_154_Documento_Principale.pdf,allegati/fonte2/154/Del.G.C.n.154_25.pdf",2025-10-21
"1117

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Concessione contributo all' Associazione culturale ""La Rete""- Determinazioni.",153,21/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10736,"allegati/fonte2/153/Delibera_n_153_Documento_Principale.pdf,allegati/fonte2/153/Del.G.C.n.153_25.pdf",2025-10-21
"1116

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Concessione contributo all' Associazione culturale ""Castellense""- Determinazioni.",152,21/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10735,"allegati/fonte2/152/Delibera_n_152_Documento_Principale.pdf,allegati/fonte2/152/Del.G.C.n.152_25.pdf",2025-10-21
"1115

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Concessione contributo all' Associazione Sportiva Dilettantistica ""Circolo Parrocchiale Squillace Lido"" Determinazioni.",151,21/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10734,"allegati/fonte2/151/Delibera_n_151_Documento_Principale.pdf,allegati/fonte2/151/Del.G.C.n.151_25.pdf",2025-10-21
"1113

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Riscossione coattiva dei crediti comunali- definizione costi a carico del debitore.,150,21/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10732,"allegati/fonte2/150/Delibera_n_150_Documento_Principale.pdf,allegati/fonte2/150/Del.G.C.n.150_25.pdf",2025-10-21
"1112

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Manifestazioni natalizie"" Insieme è..Natale""- Edizione 2025- Determinazioni.",143,30/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10731,"allegati/fonte2/143/Delibera_n_143_Documento_Principale.pdf,allegati/fonte2/143/Del.G.C.n.143_25.pdf",2025-09-30
"1111

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Concessione contributo all'Associazione Sportiva Dilettantistica ""SKYLLETION""- Determinazioni.",149,14/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10730,"allegati/fonte2/149/Delibera_n_149_Documento_Principale.pdf,allegati/fonte2/149/Del.G.C.n. 149_25.pdf",2025-10-14
"1085

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",L.R. 27/85- Piano regionale per il diritto allo studio anno scolastico 2025/2026. Approvazione.,148,14/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10671,"allegati/fonte2/148/Delibera_n_148_Documento_Principale.pdf,allegati/fonte2/148/Del.G.C.n.148_25.pdf",2025-10-14
"1084

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione 2025/2027 (art.175, comma 4, del d.lgs. n. 267/2000). Proventi attività edilizia.",147,07/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10670,"allegati/fonte2/147/Delibera_n_147_Documento_Principale.pdf,allegati/fonte2/147/Del.G.C.n.147_25.pdf",2025-10-07
"1059

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Autorizzazione servizio a scavalco ex art. 1, comma 557 L. 311/2004, presso il Comune di vallefiorita, del dipendente comunale , arch. Antonio Macaluso.",146,07/10/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10590,"allegati/fonte2/146/Delibera_n_146_Documento_Principale.pdf,allegati/fonte2/146/Del.G.C.n.146_25.pdf",2025-10-07
"1058

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Avvio della procedura di gemellaggio tra il Comune di Squillace e la Città di Pyrgos (Grecia).,145,30/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10588,"allegati/fonte2/145/Delibera_n_145_Documento_Principale.pdf,allegati/fonte2/145/del.G.C.n.145_25.pdf,allegati/fonte2/145/Allegato - progettoaccordo.pdf",2025-09-30
"1024

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Manifestazione ""Bacco al Borgo""- II Edizione . Determinazioni.",142,30/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10516,"allegati/fonte2/142/Delibera_n_142_Documento_Principale.pdf,allegati/fonte2/142/Del.G.C.n.142_25.pdf",2025-09-30
"1023

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Adesione e patrocinio alla manifestazione ""Festa del Cuoco 2025""- Atto di indirizzo al Responsabile del Settore Affari Generali",141,30/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10515,"allegati/fonte2/141/Delibera_n_141_Documento_Principale.pdf,allegati/fonte2/141/Del.G.C.n.141_25.pdf",2025-09-30
"1022

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Approvazione atto di transazione tra il Comune di Squillace e il dott. Gregorio Lombardo.,144,30/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10514,"allegati/fonte2/144/Delibera_n_144_Documento_Principale.pdf,allegati/fonte2/144/Del.G.C.n.144_25.pdf",2025-09-30
"1021

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Carta Europea del Turismo Sostenibile (CETS)- Adesione al Foum Permanente dei Parchi Marini Regionali della Calabria.,140,30/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10506,"allegati/fonte2/140/Delibera_n_140_Documento_Principale.pdf,allegati/fonte2/140/Del.G.C.n.140_25.pdf",2025-09-30
"1020

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Atto di indirizzo al Dirigente dell'Ufficio Amm.vo per l'attivazione e la pubblicazione dell'Avviso pubblico relativo al progetto ""Ability Care"" finanziato dal fondo di solidarietà a supporto dei servizi per persone con disabilità.",129,02/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10505,"allegati/fonte2/129/Delibera_n_129_Documento_Principale.pdf,allegati/fonte2/129/Del.G.C.n.129_25.pdf",2025-09-02
"1019

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Lavori di ""Manutenzione straordinaria e ripristino funzionale del Cimitero comunale"" di Squillace (CZ). CUP: C82F25000280004.",139,30/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10504,"allegati/fonte2/139/Delibera_n_139_Documento_Principale.pdf,allegati/fonte2/139/Del.G.C.n.139_25.pdf",2025-09-30
"1014

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Programma triennale dei lavori pubblici 2025/2027 e dell'elenco annuale dei lavori per l'anno 2025 e del programma triennale di beni e servizi 2025/2027 (art. 37, commi 1, 2, 3, del D.Lgs. n. 36/2023)- Integrazione della Delibera di Consiglio Comunale n° 43 del 28/12/2024.",138,16/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10477,"allegati/fonte2/138/Delibera_n_138_Documento_Principale.pdf,allegati/fonte2/138/Del.G.C.n.138_25.pdf,allegati/fonte2/138/Allegato - Schede Programma triennale OO.PP. e Programma triennale forniture 2025-2027.pdf",2025-09-16
"1007

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Lavori di ""Manutenzione straordinaria per riqualificazione marciapiedi via D. Assanti e via Santa Chiara a Squillace Centro""- Approvazione progetto esecutivo.",135,16/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10462,"allegati/fonte2/135/Delibera_n_135_Documento_Principale.pdf,allegati/fonte2/135/Del.G.C.n.135_25.pdf",2025-09-16
"998

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Ricorso davanti alla Corte di Giustizia Tributaria di I grado di Catanzaro contro il Comune di Squillace- Atto di indirizzo,137,16/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10446,"allegati/fonte2/137/Delibera_n_137_Documento_Principale.pdf,allegati/fonte2/137/Del.G.C.n. 137_25.pdf",2025-09-16
"996

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2025/2027 (Art. 175, comma 4, del D.Lgs. n. 267/2000). Contr. Arsac Bacco al Borgo.",136,16/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10443,"allegati/fonte2/136/Delibera_n_136_Documento_Principale.pdf,allegati/fonte2/136/Del.G.C.n.136_25.pdf",2025-09-16
"995

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2025/2027 (Art. 175, comma 4, delD.Lgs. n. 267/200). Asilo Nido.",134,16/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10442,"allegati/fonte2/134/Delibera_n_134_Documento_Principale.pdf,allegati/fonte2/134/Del.G.C.n.134_25.pdf",2025-09-16
"994

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2025/2027 (Art. 175, comma 4, del D.Lgs. n. 267/2000). Contr. Reg.le Manif. Natalizie.",133,16/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10441,"allegati/fonte2/133/Delibera_n_133_Documento_Principale.pdf,allegati/fonte2/133/Del.G.C.n.133_25.pdf",2025-09-16
"977

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Elezione del Presidente della Giunta Regionale e del Consiglio Regionale della Calabria del 5 e 6 ottobre 2025. Delimitazione, suddivione ed assegnazione degli spazi per le affissioni di propaganda ai candidati alla presidenza e alle liste Circoscrizionali.",132,16/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10412,"allegati/fonte2/132/Delibera_n_132_Documento_Principale.pdf,allegati/fonte2/132/Del.G.C.n.132_25.pdf",2025-09-16
"959

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione schema di accordo tra il Comune di Squillace e il Comune di Isca sullo Ionio per l'utilizzo della graduatoria di Istruttore direttivo contabile- Area dei funzionari e dell'elevata qualificazione , approvata dal Comune di Isca sullo Ionio.",131,10/09/2025,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=10375,"allegati/fonte2/131/Delibera_n_131_Documento_Principale.pdf,allegati/fonte2/131/Del.G.C.n.131_25.pdf",2025-09-10
